area,iptu,taxa_condominial,num_quartos,num_banheiros,num_suites,num_vagas_garagem,num_andares,tipo_imovel,estado_construcao,fonte,imovel_lancamento,bl_temporada,vista_mar_bin,mobiliado_bin,preco_m2
100.0,0.0,0.0,0,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,1000.0
210.0,828.0,1500.0,2,3,2,1,11,Apartamento,desconhecido,Viva Real,0,0,0,0,17095.238095238095
110.0,3143.0,1120.0,3,3,2,2,15,Apartamento,desconhecido,Viva Real,0,0,0,1,11772.727272727272
68.0,2558.0,540.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12500.0
47.0,1200.0,750.0,1,1,0,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,20000.0
86.0,2600.0,569.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9069.767441860466
240.0,4473.0,2260.0,4,4,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,9741.666666666666
74.0,0.0,0.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4173.3378378378375
90.0,0.0,0.0,3,2,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,9444.444444444445
135.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,17037.037037037036
34.0,2000.0,915.0,0,0,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,1,12647.058823529413
123.0,450.0,997.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14552.845528455284
62.0,,725.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7822.580645161291
100.0,347.0,940.0,2,3,2,2,13,Apartamento,desconhecido,Viva Real,0,0,0,1,21806.9153612532
132.0,0.0,0.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13636.363636363636
88.0,1900.0,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11136.363636363636
68.0,574.0,231.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5735.294117647059
35.0,750.0,350.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7428.571428571428
55.0,0.0,715.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5090.909090909091
162.0,0.0,700.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7098.765432098766
190.0,,,5,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15526.315789473685
66.0,2054.0,360.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5151.515151515152
88.0,267.0,942.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5681.818181818182
43.0,1000.0,450.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9186.046511627907
37.0,76.0,463.0,1,1,0,1,0,Kitnet/Conjugado,desconhecido,Viva Real,0,0,0,0,6783.783783783784
130.0,402.0,1662.0,4,3,2,4,12,Apartamento,desconhecido,Viva Real,0,0,0,0,12230.76923076923
33.0,968.0,339.0,0,1,0,0,13,Consultório,desconhecido,Viva Real,0,0,0,0,6969.69696969697
122.0,3527.0,707.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6885.245901639344
99.0,,1100.0,0,2,0,0,11,Consultório,desconhecido,Viva Real,0,0,0,1,4474.747474747474
180.0,7000.0,800.0,4,6,4,3,11,Apartamento,desconhecido,Viva Real,0,0,0,0,16611.11111111111
69.0,2092.0,970.0,0,2,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,16666.666666666668
116.0,3000.0,770.0,3,3,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,11896.551724137931
45.0,,,4,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,2866.6666666666665
42.0,870.0,480.0,0,1,0,0,12,Consultório,desconhecido,Viva Real,0,0,0,0,5238.0952380952385
69.0,2092.0,970.0,0,2,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,16666.666666666668
180.0,7000.0,800.0,4,6,4,3,11,Apartamento,desconhecido,Viva Real,0,0,0,0,16611.11111111111
120.0,3000.0,800.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5666.666666666667
145.0,3408.0,1450.0,4,3,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,1,8965.51724137931
100.0,,800.0,3,3,3,1,11,Apartamento,desconhecido,Viva Real,0,0,0,0,10600.0
97.0,204.0,792.0,3,3,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,9484.536082474227
70.0,2400.0,795.0,2,2,1,2,6,Apartamento,desconhecido,Viva Real,0,0,0,1,13142.857142857143
203.0,4514.0,1242.0,3,3,1,2,11,Apartamento,desconhecido,Viva Real,0,0,0,1,10344.827586206897
77.0,250.0,730.0,0,2,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,10649.35064935065
37.0,1000.0,200.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8108.108108108108
35.0,50.0,350.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,7142.857142857143
61.0,1272.0,623.0,2,2,1,1,4,Apartamento,desconhecido,Viva Real,0,0,0,1,5983.606557377049
45.0,421.0,600.0,1,1,0,0,10,Apartamento,desconhecido,Viva Real,0,0,1,0,6155.555555555556
151.0,,,0,2,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,1,9271.523178807947
78.0,165.0,490.0,2,2,1,0,12,Apartamento,desconhecido,Viva Real,0,0,0,0,5000.0
24.0,,,1,1,0,0,0,Kitnet/Conjugado,desconhecido,Viva Real,0,0,0,0,10166.666666666666
68.0,2300.0,680.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11750.0
118.0,3200.0,800.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6779.661016949152
69.0,1100.0,430.0,2,2,1,1,6,Apartamento,desconhecido,Viva Real,0,0,0,0,7681.159420289855
132.0,,,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12878.787878787878
172.0,3500.0,1290.0,3,4,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,1,11093.023255813954
79.0,0.0,0.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,3164.5569620253164
88.0,1.0,1.0,3,1,0,0,8,Apartamento,desconhecido,Viva Real,0,0,0,0,7375.0
110.0,2500.0,1100.0,3,3,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,8909.09090909091
152.0,250.0,1400.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14144.736842105263
110.0,3200.0,1660.0,3,4,1,1,11,Apartamento,desconhecido,Viva Real,0,0,0,0,10727.272727272728
100.0,4903.0,1021.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9100.0
145.0,3500.0,1300.0,4,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,0,8827.586206896553
93.0,100.0,650.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4784.94623655914
161.0,2000.0,1238.0,3,2,1,1,10,Apartamento,desconhecido,Viva Real,0,0,0,0,10559.006211180124
140.0,3600.0,1200.0,3,4,1,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,21071.428571428572
93.0,2088.0,800.0,2,1,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,11827.956989247312
136.0,4800.0,1300.0,3,4,3,2,15,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
330.0,4980.0,2200.0,4,5,2,2,10,Apartamento,desconhecido,Viva Real,0,0,0,1,6000.0
38.0,0.0,500.0,1,1,0,1,12,Apartamento,desconhecido,Viva Real,0,0,1,0,20526.315789473683
161.0,2000.0,1238.0,3,2,1,1,10,Apartamento,desconhecido,Viva Real,0,0,0,0,10559.006211180124
156.0,,1552.0,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8974.358974358975
93.0,100.0,650.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4784.94623655914
38.0,0.0,500.0,1,1,0,1,12,Apartamento,desconhecido,Viva Real,0,0,1,0,20526.315789473683
49.0,1065.0,735.0,1,1,0,1,11,Apartamento,desconhecido,Viva Real,0,0,0,1,7755.102040816327
87.0,0.0,0.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,3793.103448275862
100.0,1500.0,550.0,3,2,2,1,8,Apartamento,desconhecido,Viva Real,0,0,0,1,6500.0
191.0,,2221.0,3,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11104.712041884817
96.0,2770.0,1167.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13333.333333333334
71.0,0.0,0.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13802.81690140845
227.0,7500.0,4474.0,4,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8370.044052863435
306.0,,2089.0,3,6,2,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,8169.934640522876
61.0,,657.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,16065.573770491803
254.0,0.0,0.0,4,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9842.51968503937
73.0,,,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14013.698630136987
128.0,1800.0,890.0,2,3,2,2,7,Apartamento,desconhecido,Viva Real,0,0,0,0,8359.375
40.0,,,0,1,0,2,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,13750.0
409.0,,,4,5,4,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7286.063569682152
257.0,11496.0,4093.0,3,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7392.996108949416
71.0,1380.0,880.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12169.014084507042
256.0,,1509.0,2,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11718.75
95.0,233.0,814.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7894.736842105263
116.0,,700.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,11629.310344827587
106.0,1500.0,880.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6886.792452830188
205.0,358.0,2420.0,3,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,1,1,17073.170731707316
134.0,300.0,876.0,2,4,2,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,12574.626865671642
74.0,0.0,990.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13378.378378378378
44.0,122.0,945.0,1,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10227.272727272728
132.0,3306.0,1257.0,3,4,3,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12090.90909090909
117.0,2475.0,868.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6153.846153846154
52.0,,622.0,1,1,1,1,15,Apartamento,desconhecido,Viva Real,0,0,0,1,16346.153846153846
79.0,,700.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5949.367088607595
123.0,3301.0,1283.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7967.4796747967475
89.0,750.0,840.0,2,1,0,0,5,Apartamento,desconhecido,Viva Real,0,0,0,0,4157.303370786517
171.0,7377.0,1562.0,3,3,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15497.076023391814
129.0,390.0,759.0,3,1,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6589.147286821705
74.0,1200.0,511.0,3,1,0,0,5,Apartamento,desconhecido,Viva Real,0,0,0,0,4256.756756756757
134.0,0.0,750.0,3,5,3,3,12,Apartamento,desconhecido,Viva Real,0,0,0,0,14104.477611940298
102.0,,600.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,18352.941176470587
122.0,226.0,930.0,3,2,1,1,13,Apartamento,desconhecido,Viva Real,0,0,0,1,7377.049180327869
90.0,,661.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5777.777777777777
170.0,341.0,1000.0,3,2,1,3,0,Cobertura,desconhecido,Viva Real,0,0,0,1,9411.764705882353
75.0,107.0,600.0,2,2,1,1,11,Apartamento,desconhecido,Viva Real,0,0,0,1,13066.666666666666
117.0,,1300.0,3,3,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16752.136752136754
220.0,717.0,1796.0,4,5,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12227.272727272728
71.0,1380.0,880.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11477.464788732394
330.0,0.0,0.0,2,1,0,3,0,Casa,desconhecido,Viva Real,0,0,0,0,1484.8484848484848
259.0,4309.0,1700.0,4,5,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6949.80694980695
100.0,2900.0,1370.0,2,3,2,2,12,Apartamento,desconhecido,Viva Real,0,0,0,1,21200.0
72.0,1400.0,785.0,2,2,0,1,7,Apartamento,desconhecido,Viva Real,0,0,0,0,8611.111111111111
287.0,8640.0,1970.0,4,2,2,3,0,Cobertura,desconhecido,Viva Real,0,0,0,1,8013.937282229966
42.0,51.0,415.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15000.0
108.0,0.0,1000.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6379.62962962963
152.0,1.0,1.0,3,4,3,3,11,Apartamento,desconhecido,Viva Real,0,0,0,0,11850.151315789473
108.0,150.0,1280.0,3,2,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,1,9722.222222222223
57.0,1000.0,340.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6666.666666666667
140.0,,,4,4,1,0,0,Casa,desconhecido,Viva Real,0,0,0,1,6071.428571428572
199.0,4000.0,1400.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9798.994974874371
197.0,4000.0,1530.0,3,3,1,1,9,Apartamento,desconhecido,Viva Real,0,0,0,0,5583.756345177665
118.0,,,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7457.627118644068
89.0,900.0,450.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5056.179775280899
94.0,176.0,650.0,3,2,1,1,8,Apartamento,desconhecido,Viva Real,0,0,0,1,14361.702127659575
39.0,955.0,459.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11692.307692307691
360.0,11900.0,2980.0,5,4,2,3,10,Apartamento,desconhecido,Viva Real,0,0,1,0,9166.666666666666
204.0,5000.0,1300.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6372.549019607844
24.0,315.0,250.0,1,1,1,1,0,Kitnet/Conjugado,desconhecido,Viva Real,0,0,0,0,8750.0
276.0,6016.0,1957.0,4,5,1,3,0,Cobertura,desconhecido,Viva Real,0,0,1,1,11956.521739130434
109.0,3454.0,1290.0,3,2,2,2,3,Apartamento,desconhecido,Viva Real,0,0,0,0,11926.605504587156
131.0,2886.0,808.0,4,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,1,12977.099236641221
205.0,0.0,1200.0,3,2,1,2,0,Cobertura,desconhecido,Viva Real,0,0,1,1,9307.317073170732
50.0,283.0,618.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5200.0
157.0,3564.0,1388.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7707.006369426752
73.0,2990.0,650.0,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8013.698630136986
134.0,3166.0,860.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12014.925373134329
130.0,1200.0,700.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8661.538461538461
116.0,2480.0,1134.0,3,3,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,8017.241379310345
47.0,283.0,650.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5957.446808510638
138.0,177.0,1115.0,3,4,3,2,12,Apartamento,desconhecido,Viva Real,0,0,1,1,21806.9153612532
55.0,1200.0,900.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15818.181818181818
140.0,3683.0,937.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7071.428571428572
110.0,6435.0,1245.0,0,3,0,0,5,Consultório,desconhecido,Viva Real,0,0,0,0,4545.454545454545
158.0,5000.0,1700.0,3,3,1,2,10,Apartamento,desconhecido,Viva Real,0,0,0,0,8860.759493670887
66.0,800.0,534.0,2,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6257.575757575758
260.0,1.0,,4,5,3,3,0,Casa,desconhecido,Viva Real,0,0,0,1,10384.615384615385
98.0,,939.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7653.061224489796
72.0,,810.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7213.888888888889
283.0,7502.0,2700.0,4,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10876.325088339223
237.0,7263.0,2067.0,4,4,2,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,11392.405063291139
64.0,955.0,537.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5546.875
98.0,1960.0,555.0,2,4,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13775.510204081633
85.0,2700.0,1250.0,3,2,1,2,5,Apartamento,desconhecido,Viva Real,0,0,0,0,11117.64705882353
70.0,0.0,0.0,2,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,21806.9153612532
197.0,1100.0,,3,3,1,2,0,Casa,desconhecido,Viva Real,0,0,0,0,4619.289340101523
130.0,2940.0,1315.0,3,2,1,2,16,Cobertura,desconhecido,Viva Real,0,0,0,0,13076.923076923076
140.0,2800.0,980.0,3,4,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5714.285714285715
124.0,2753.0,1120.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,10080.645161290322
12.0,24.0,,0,1,0,1,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,5750.0
185.0,,,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10756.756756756757
132.0,399.0,1150.0,3,3,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11969.69696969697
189.0,388.0,1740.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7925.925925925926
100.0,0.0,1280.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13900.0
60.0,694.0,719.0,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12500.0
381.0,,2500.0,4,6,4,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,6955.380577427822
60.0,,300.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6200.0
117.0,3300.0,1400.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10683.760683760684
28.0,0.0,0.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,4464.285714285715
72.0,,,2,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5833.333333333333
122.0,2537.0,1100.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10565.573770491803
109.0,1250.0,1150.0,3,3,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,9082.56880733945
500.0,10017.0,3180.0,5,6,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6360.0
152.0,,,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12774.53947368421
34.0,0.0,,0,0,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,1,0,11735.29411764706
140.0,0.0,0.0,3,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21428.571428571428
76.0,,634.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10065.78947368421
114.0,0.0,1100.0,3,2,1,2,10,Apartamento,desconhecido,Viva Real,0,0,0,0,13157.894736842105
125.0,1563.0,496.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8800.0
100.0,,1000.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21490.0
130.0,2650.0,1024.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8846.153846153846
208.0,5429.0,1800.0,4,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,21628.365384615383
123.0,473.0,10.0,3,1,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9674.796747967479
88.0,1900.0,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11136.363636363636
70.0,0.0,0.0,2,3,2,2,13,Apartamento,desconhecido,Viva Real,0,0,1,0,21806.9153612532
133.0,2900.0,1173.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6766.917293233083
140.0,3000.0,900.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,6857.142857142857
122.0,2537.0,1100.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10565.573770491803
305.0,0.0,0.0,3,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8819.672131147541
88.0,1900.0,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11136.363636363636
70.0,0.0,0.0,2,3,2,2,13,Apartamento,desconhecido,Viva Real,0,0,1,0,21806.9153612532
133.0,2900.0,1173.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6766.917293233083
88.0,1900.0,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11136.363636363636
205.0,,,3,2,0,2,0,Cobertura,desconhecido,Viva Real,0,0,1,0,9268.292682926829
203.0,2980.0,1050.0,2,3,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,12807.881773399014
305.0,0.0,0.0,3,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8819.672131147541
47.0,830.0,440.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8340.425531914894
73.0,78.0,897.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7369.86301369863
78.0,1548.0,999.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13589.74358974359
159.0,0.0,1100.0,4,3,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,14465.408805031446
98.0,,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6428.571428571428
409.0,,,4,5,4,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7286.063569682152
60.0,2100.0,692.0,2,1,0,0,12,Apartamento,desconhecido,Viva Real,0,0,0,0,5833.333333333333
98.0,,890.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6428.571428571428
155.0,3297.0,1307.0,3,4,3,2,12,Apartamento,desconhecido,Viva Real,0,0,0,1,10322.58064516129
47.0,830.0,440.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8340.425531914894
73.0,78.0,897.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7369.86301369863
259.0,4309.0,1700.0,4,5,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6949.80694980695
100.0,0.0,0.0,0,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,1000.0
78.0,1548.0,999.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13589.74358974359
96.0,1300.0,841.0,2,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6239.583333333333
94.0,3630.0,1100.0,3,3,1,2,10,Apartamento,desconhecido,Viva Real,0,0,1,0,14776.595744680852
53.0,1497.0,534.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,8490.566037735849
100.0,0.0,0.0,0,1,0,0,0,Ponto Comercial/Loja/Box,desconhecido,Viva Real,0,0,0,0,1000.0
38.0,649.0,492.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16184.21052631579
80.0,,500.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9250.0
57.0,1589.0,529.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6140.350877192983
87.0,0.0,0.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,3793.103448275862
92.0,1052.0,626.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9456.521739130434
258.0,4000.0,1700.0,4,6,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6589.147286821705
148.0,3867.0,1700.0,4,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6486.486486486487
109.0,1250.0,1150.0,3,3,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,9082.56880733945
41.0,112.0,314.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8048.780487804878
92.0,1052.0,626.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9456.521739130434
232.0,,,3,3,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,5603.448275862069
258.0,4000.0,1700.0,4,6,4,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6589.147286821705
170.0,0.0,1852.0,4,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11470.588235294117
175.0,400.0,1600.0,4,3,2,0,0,Apartamento,desconhecido,Viva Real,0,0,1,1,7142.857142857143
254.0,0.0,0.0,4,5,2,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9842.51968503937
98.0,1.0,800.0,3,2,0,1,10,Apartamento,desconhecido,Viva Real,0,0,0,0,4846.938775510204
80.0,,500.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9250.0
80.0,,500.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9250.0
32.0,,,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11981.25
116.0,2459.0,626.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7500.0
98.0,1.0,800.0,3,2,0,1,10,Apartamento,desconhecido,Viva Real,0,0,0,0,4846.938775510204
138.0,0.0,880.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5144.927536231884
155.0,3297.0,1307.0,3,4,3,2,12,Apartamento,desconhecido,Viva Real,0,0,0,1,10322.58064516129
132.0,4010.0,1369.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12196.969696969696
129.0,3000.0,947.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8527.131782945737
68.0,0.0,0.0,2,2,2,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
407.0,,,0,5,0,2,0,Consultório,desconhecido,Viva Real,0,0,1,0,4909.090909090909
25.0,850.0,400.0,1,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,17600.0
